Student_ID,Age,Math_Score,Science_Score,English_Score,Hours_Studied,Pass_Fail
995,18,86,51,59,6,1
996,23,35,88,58,2,1
997,18,89,84,99,6,1
998,24,56,62,59,2,1
999,21,74,38,62,3,1
1000,23,35,56,70,5,1
1001,24,99,73,40,8,1
1002,19,97,68,100,8,1
1003,20,88,78,82,3,1
1004,18,76,76,82,4,1
1005,22,55,74,99,8,1
1006,22,56,46,78,4,1
1007,21,72,36,97,1,1
1008,19,42,62,80,8,1
1009,18,96,44,53,1,1
1010,19,81,91,98,8,1
1011,18,51,71,84,8,1
1012,21,51,98,97,1,1
1013,21,47,74,75,7,1
1014,22,51,94,41,4,1
1015,19,72,82,43,2,1
1016,23,79,53,38,6,1
1017,22,40,67,83,7,1
1018,19,69,78,40,2,1
1019,22,48,71,55,5,1
1020,23,95,70,49,4,1
1021,20,49,55,100,8,1
1022,20,88,36,90,8,1
1023,20,61,65,66,8,1
1024,20,47,64,100,6,1
1025,24,65,78,63,6,1
1026,18,69,46,100,6,1
1027,24,94,85,68,1,1
1028,24,40,83,61,6,1
1029,24,92,58,94,6,1
1030,20,83,58,73,4,1
1031,23,57,94,78,2,1
1032,21,68,45,70,7,1
1033,21,60,47,53,7,1
1034,18,81,98,79,8,1
1035,20,39,54,55,2,0
1036,20,54,62,57,3,1
1037,20,40,36,61,3,0
1038,22,93,77,53,5,1
1039,19,98,42,75,4,1
1040,22,52,47,60,3,1
1041,19,38,69,62,3,1
1042,20,51,57,98,4,1
1043,20,48,80,85,2,1
1044,22,47,49,82,8,1
1045,22,41,36,44,5,0
1046,19,78,95,73,5,1
1047,21,49,98,53,5,1
1048,19,53,86,98,3,1
1049,22,97,70,53,2,1
1050,23,69,81,96,5,1
1051,22,69,36,47,4,1
1052,23,53,78,59,5,1
1053,18,54,98,76,7,1
1054,22,69,62,73,1,1
1055,18,66,88,64,2,1
1056,21,82,70,39,1,1
1057,19,78,97,52,2,1
1058,23,58,59,55,6,1
1059,19,95,82,84,4,1
1060,18,51,73,40,6,1
1061,23,84,81,84,3,1
1062,19,99,55,100,3,1
1063,22,66,64,35,6,1
1064,20,70,65,91,2,1
1065,18,47,60,64,5,1
1066,19,92,56,92,1,1
1067,18,48,55,86,4,1
1068,24,71,35,71,5,1
1069,18,74,71,82,3,1
1070,23,93,80,35,5,1
1071,24,50,43,53,8,0
1072,23,96,51,80,8,1
1073,20,38,81,36,6,1
1074,24,79,93,90,8,1
1075,22,62,88,51,6,1
1076,18,100,46,56,7,1
1077,19,65,98,61,7,1
1078,21,37,40,89,1,1
1079,18,42,87,66,8,1
1080,18,58,50,94,3,1
1081,20,49,39,62,2,1
1082,22,77,80,62,8,1
1083,21,65,48,59,4,1
1084,24,79,78,60,6,1
1085,24,100,97,51,8,1
1086,24,42,86,41,4,1
1087,23,91,60,90,3,1
1088,23,64,87,98,2,1
1089,19,52,63,54,7,1
1090,21,73,53,72,6,1
1091,24,94,81,92,1,1
1092,23,77,42,50,4,1
1093,19,79,57,85,8,1
1094,22,57,69,61,3,1
1095,19,40,87,85,4,1
1096,23,90,92,50,8,1
1097,20,38,39,94,7,1
1098,20,57,50,74,7,1
1099,24,40,51,36,2,0
1100,20,66,66,82,1,1
1101,24,52,86,86,7,1
1102,24,49,54,58,2,1
1103,23,74,100,36,7,1
1104,20,40,35,99,6,1
1105,24,97,92,54,5,1
1106,21,45,78,68,2,1
1107,22,77,40,75,2,1
1108,19,51,84,75,4,1
1109,19,38,54,57,7,0
1110,23,97,48,72,2,1
1111,20,75,39,78,3,1
1112,20,39,75,96,6,1
1113,24,66,74,46,4,1
1114,18,69,68,64,4,1
1115,24,56,79,99,5,1
1116,22,99,61,75,6,1
1117,21,56,78,54,8,1
1118,19,45,67,40,3,1
1119,24,37,67,38,6,0
1120,18,43,78,44,2,1
1121,18,94,54,85,5,1
1122,24,48,70,72,3,1
1123,23,52,41,35,5,0
1124,19,57,66,42,6,1
1125,23,81,73,97,1,1
1126,21,81,58,67,6,1
1127,18,64,88,49,2,1
1128,18,59,72,65,5,1
1129,22,62,66,55,1,1
1130,21,59,79,37,2,1
1131,18,92,95,100,5,1
1132,21,75,87,69,5,1
1133,19,59,85,75,6,1
1134,20,82,90,93,7,1
1135,18,44,61,50,5,1
1136,22,45,72,90,5,1
1137,19,55,96,79,4,1
1138,24,79,52,93,7,1
1139,21,41,98,84,5,1
1140,24,98,64,46,6,1
1141,23,98,83,46,4,1
1142,19,36,75,67,4,1
1143,24,76,47,83,8,1
1144,18,88,68,55,1,1
1145,21,50,59,94,2,1
1146,20,52,100,86,4,1
1147,19,93,52,88,3,1
1148,18,50,39,73,4,1
1149,22,40,53,83,8,1
1150,23,91,76,98,3,1
1151,21,81,52,60,8,1
1152,19,82,66,41,8,1
1153,19,76,55,96,7,1
1154,20,94,44,58,1,1
1155,20,38,71,74,3,1
1156,22,36,83,81,1,1
1157,23,93,47,42,1,1
1158,22,61,89,88,1,1
1159,18,61,51,43,3,1
1160,18,41,43,37,3,0
1161,22,97,78,88,1,1
1162,23,80,80,55,7,1
1163,22,97,42,82,1,1
1164,23,46,71,81,7,1
1165,23,47,53,97,2,1
1166,24,77,97,50,7,1
1167,21,51,80,39,7,1
1168,23,97,60,45,7,1
1169,20,70,80,63,1,1
1170,23,42,80,82,5,1
1171,23,70,48,49,2,1
1172,23,62,97,68,2,1
1173,24,81,37,94,8,1
1174,24,64,62,96,2,1
1175,18,57,63,36,5,1
1176,24,50,52,53,2,1
1177,20,48,69,83,2,1
1178,20,86,81,62,3,1
1179,24,71,39,82,6,1
1180,22,63,93,71,8,1
1181,21,49,93,83,3,1
1182,24,81,81,82,1,1
1183,23,80,47,63,8,1
1184,19,86,67,94,1,1
1185,21,53,96,63,8,1
1186,21,55,50,92,7,1
1187,20,98,78,82,4,1
1188,21,71,92,57,8,1
1189,24,61,40,61,6,1
1190,23,89,49,41,5,1
1191,23,63,38,83,3,1
1192,18,54,90,88,8,1
1193,23,59,98,76,1,1
1194,23,97,68,93,5,1
1195,20,70,90,78,2,1
1196,23,36,66,60,5,1
1197,18,56,43,57,3,1
1198,19,50,97,42,6,1
1199,24,52,67,87,4,1
1200,20,88,55,48,7,1
1201,19,64,89,41,3,1
1202,20,79,91,43,7,1
1203,22,53,36,37,6,0
1204,21,68,47,51,1,1
1205,22,47,38,78,7,1
1206,23,77,84,80,1,1
1207,19,96,82,92,5,1
1208,23,56,64,62,3,1
1209,21,86,63,48,1,1
1210,20,86,42,43,2,1
1211,21,70,46,60,2,1
1212,18,53,75,36,4,1
1213,21,72,60,68,5,1
1214,18,91,84,53,1,1
1215,21,54,36,73,4,1
1216,24,43,89,47,2,1
1217,18,66,90,39,4,1
1218,19,38,48,84,8,1
1219,23,84,40,57,4,1
1220,23,39,95,63,1,1
1221,22,54,46,60,1,1
1222,23,71,47,91,1,1
1223,20,56,53,35,5,0
1224,24,92,78,62,7,1
1225,21,78,93,96,4,1
1226,22,68,71,81,4,1
1227,20,76,59,93,5,1
1228,20,43,50,65,2,1
1229,18,41,72,83,3,1
1230,23,53,77,39,7,1
1231,19,65,48,65,2,1
1232,19,69,40,71,5,1
1233,22,91,57,49,7,1
1234,24,95,94,86,7,1
1235,19,65,46,45,4,1
1236,21,87,47,77,4,1
1237,19,66,40,57,1,1
1238,22,100,97,74,1,1
1239,19,93,72,97,8,1
1240,21,44,84,36,4,1
1241,18,36,86,81,4,1
1242,24,100,74,64,6,1
1243,22,94,42,50,7,1
1244,18,51,95,93,1,1
1245,18,50,42,81,1,1
1246,18,50,68,64,2,1
1247,20,80,94,43,4,1
1248,24,73,91,99,7,1
1249,23,65,80,93,4,1
1250,24,35,56,98,5,1
1251,20,45,74,42,2,1
1252,23,38,79,86,3,1
1253,24,60,89,52,3,1
1254,18,84,85,92,3,1
1255,22,46,39,83,7,1
1256,23,99,47,66,6,1
1257,21,81,62,82,1,1
1258,21,87,96,79,7,1
1259,19,36,58,88,3,1
1260,23,58,41,80,5,1
1261,22,38,72,65,8,1
1262,20,53,71,71,7,1
1263,18,60,76,50,7,1
1264,19,74,39,80,8,1
1265,21,84,98,80,1,1
1266,20,77,84,95,1,1
1267,20,46,49,80,3,1
1268,18,61,87,85,1,1
1269,23,88,59,96,8,1
1270,21,100,43,69,2,1
1271,22,83,72,76,8,1
1272,20,50,56,79,8,1
1273,18,36,83,81,2,1
1274,22,94,49,64,8,1
1275,23,88,99,58,3,1
1276,21,64,88,100,7,1
1277,23,72,64,77,5,1
1278,20,62,54,68,1,1
1279,22,59,67,57,4,1
1280,22,44,41,95,7,1
1281,22,94,42,71,3,1
1282,20,76,62,47,6,1
1283,20,74,79,41,1,1
1284,23,76,45,76,3,1
1285,19,81,65,72,8,1
1286,23,71,46,86,3,1
1287,21,56,85,78,5,1
1288,18,91,78,98,4,1
1289,22,61,84,47,1,1
1290,19,75,51,62,3,1
1291,18,68,69,35,3,1
1292,19,66,35,77,7,1
1293,24,100,63,76,1,1
1294,23,46,85,84,8,1
1295,20,74,98,94,3,1
1296,22,44,38,35,3,0
1297,23,82,62,85,3,1
1298,18,54,50,50,2,1
1299,24,73,97,73,2,1
1300,24,94,87,49,4,1
1301,24,100,51,67,5,1
1302,18,99,74,87,7,1
1303,18,85,47,51,7,1
1304,18,70,86,40,1,1
1305,18,58,92,65,5,1
1306,24,61,71,74,8,1
1307,24,36,95,64,5,1
1308,19,65,68,41,7,1
1309,23,91,51,47,8,1
1310,22,100,54,38,2,1
1311,20,63,93,84,4,1
1312,24,49,67,37,8,1
1313,20,46,51,46,8,0
1314,23,62,91,99,5,1
1315,23,58,35,61,7,1
1316,20,55,47,84,5,1
1317,24,44,61,51,3,1
1318,20,52,93,66,1,1
1319,19,48,40,85,4,1
1320,21,68,57,51,7,1
1321,24,92,44,68,1,1
1322,24,56,85,69,8,1
1323,22,70,53,58,2,1
1324,18,79,85,88,5,1
1325,21,70,76,52,5,1
1326,23,56,91,84,6,1
1327,24,95,72,80,1,1
1328,20,90,96,82,2,1
1329,21,67,41,67,7,1
1330,22,79,84,61,6,1
1331,23,70,86,35,8,1
1332,18,54,60,93,6,1
1333,18,52,60,44,3,1
1334,22,72,53,59,6,1
1335,22,57,43,91,6,1
1336,20,50,95,100,3,1
1337,24,93,54,49,5,1
1338,18,55,84,62,5,1
1339,23,46,56,47,8,0
1340,21,50,47,48,4,0
1341,23,48,46,100,6,1
1342,19,95,44,68,1,1
1343,19,80,99,59,5,1
1344,22,66,64,88,2,1
1345,20,49,42,46,7,0
1346,19,78,55,43,1,1
1347,18,51,56,65,4,1
1348,23,75,52,87,6,1
1349,23,88,100,77,3,1
1350,22,78,82,72,4,1
1351,24,39,78,76,1,1
1352,24,61,43,82,3,1
1353,21,77,88,100,8,1
1354,22,65,60,50,2,1
1355,21,51,60,50,3,1
1356,24,88,68,65,3,1
1357,22,96,42,92,2,1
1358,22,66,44,62,5,1
1359,22,74,82,38,5,1
1360,24,47,89,44,3,1
1361,21,69,88,85,7,1
1362,21,39,74,52,3,1
1363,22,63,49,81,4,1
1364,19,59,52,66,7,1
1365,20,56,57,64,5,1
1366,24,100,96,70,2,1
1367,20,79,80,43,6,1
1368,20,35,73,70,6,1
1369,21,78,49,63,3,1
1370,21,73,87,50,3,1
1371,19,88,98,55,6,1
1372,20,63,97,98,4,1
1373,20,88,50,100,4,1
1374,22,50,100,93,4,1
1375,21,54,47,62,8,1
1376,20,80,81,89,1,1
1377,23,99,43,65,2,1
1378,19,92,97,67,1,1
1379,23,87,68,94,3,1
1380,23,35,63,75,4,1
1381,24,100,71,80,4,1
1382,24,63,77,83,6,1
1383,19,42,98,99,8,1
1384,23,63,58,76,6,1
1385,20,85,68,57,7,1
1386,21,67,82,61,4,1
1387,19,37,46,66,8,0
1388,22,94,57,37,5,1
1389,23,69,47,94,6,1
1390,19,54,79,51,2,1
1391,18,73,99,66,8,1
1392,18,38,81,41,1,1
1393,24,53,92,92,8,1
1394,21,79,39,74,2,1
1395,20,77,39,82,6,1
1396,21,47,94,85,4,1
1397,21,47,55,91,3,1
1398,21,94,58,71,8,1
1399,21,91,52,89,5,1
1400,22,86,55,75,6,1
1401,22,87,88,54,2,1
1402,24,77,44,67,8,1
1403,19,76,58,74,3,1
1404,18,60,94,68,6,1
1405,21,57,91,96,4,1
1406,24,77,57,53,7,1
1407,19,62,56,77,4,1
1408,18,43,68,97,4,1
1409,23,54,62,44,4,1
1410,20,90,73,47,6,1
1411,22,73,76,39,7,1
1412,23,85,57,92,5,1
1413,18,46,36,93,5,1
1414,23,89,58,93,2,1
1415,20,45,51,49,6,0
1416,24,60,99,35,8,1
1417,18,76,94,72,8,1
1418,23,61,84,87,7,1
1419,22,45,46,86,8,1
1420,22,72,81,35,7,1
1421,19,77,99,45,4,1
1422,23,53,61,92,8,1
1423,21,98,82,74,5,1
1424,23,40,96,94,6,1
1425,24,80,78,78,3,1
1426,18,76,53,40,5,1
1427,18,99,93,62,8,1
1428,24,93,42,65,5,1
1429,23,86,89,42,7,1
1430,24,81,81,39,2,1
1431,20,41,36,88,5,1
1432,24,45,73,51,3,1
1433,22,95,79,72,4,1
1434,24,59,66,43,1,1
1435,18,46,99,48,2,1
1436,22,60,72,60,3,1
1437,18,46,45,96,2,1
1438,19,77,44,59,8,1
1439,21,85,93,70,6,1
1440,18,71,89,67,8,1
1441,22,80,54,37,4,1
1442,19,87,51,45,5,1
1443,18,47,39,92,8,1
1444,20,88,94,98,6,1
1445,24,91,57,52,5,1
1446,21,38,80,81,8,1
1447,18,83,86,78,7,1
1448,19,41,44,93,3,1
1449,20,45,80,84,4,1
1450,23,88,62,63,1,1
1451,19,79,77,36,1,1
1452,24,57,60,59,5,1
1453,19,62,89,53,6,1
1454,20,91,82,74,7,1
1455,19,60,63,36,4,1
1456,20,59,61,99,4,1
1457,18,88,52,96,3,1
1458,20,63,94,88,6,1
1459,20,70,55,79,1,1
1460,21,48,58,83,3,1
1461,20,69,37,72,8,1
1462,20,64,96,38,2,1
1463,23,51,36,51,4,0
1464,18,64,100,87,1,1
1465,24,79,76,87,3,1
1466,21,85,68,65,5,1
1467,23,81,76,56,2,1
1468,22,87,54,45,3,1
1469,18,98,79,68,5,1
1470,18,72,76,49,1,1
1471,22,98,81,44,1,1
1472,24,41,39,87,2,1
1473,20,56,83,82,5,1
1474,23,75,71,65,4,1
1475,19,44,68,71,7,1
1476,21,91,52,62,7,1
1477,19,41,53,65,1,1
1478,22,84,74,48,6,1
1479,18,86,51,50,4,1
1480,24,67,94,59,4,1
1481,18,35,76,73,7,1
1482,21,87,99,100,3,1
1483,18,94,87,72,8,1
1484,18,68,41,75,3,1
1485,21,38,39,74,1,1
1486,23,51,58,98,4,1
1487,23,38,62,50,3,1
1488,21,77,96,93,5,1
1489,24,38,51,45,5,0
1490,22,35,54,35,8,0
1491,18,84,37,47,5,1
1492,24,95,71,64,8,1
1493,18,69,49,52,5,1
1494,22,42,85,47,8,1
1495,23,58,82,66,8,1
1496,24,70,42,84,8,1
1497,20,84,47,65,4,1
1498,20,77,82,85,5,1
1499,20,61,37,61,4,1
1500,23,66,99,94,7,1
1501,23,52,65,67,1,1
1502,22,62,60,87,8,1
1503,18,63,90,67,1,1
1504,22,50,68,75,5,1
1505,22,81,43,53,5,1
1506,23,93,96,75,5,1
1507,20,65,47,76,8,1
1508,19,38,75,57,1,1
1509,18,71,35,67,3,1
1510,23,51,81,54,1,1
1511,20,73,38,59,5,1
1512,24,82,97,86,3,1
1513,19,80,86,46,8,1
1514,19,82,44,66,3,1
1515,23,73,62,67,2,1
1516,21,38,40,49,7,0
1517,18,64,61,85,4,1
1518,19,64,46,40,7,1
1519,23,56,96,69,5,1
1520,23,100,86,68,4,1
1521,20,46,82,97,2,1
1522,24,70,80,52,4,1
1523,21,52,49,60,5,1
1524,18,87,70,95,2,1
1525,22,35,48,82,4,1
1526,24,92,37,65,8,1
1527,24,40,53,68,1,1
1528,20,78,88,41,3,1
1529,19,58,44,41,7,0
1530,19,53,67,81,2,1
1531,20,52,47,42,1,0
1532,23,64,85,35,5,1
1533,19,76,66,37,3,1
1534,21,67,58,87,7,1
1535,18,46,69,72,2,1
1536,24,61,74,85,3,1
1537,24,73,88,49,6,1
1538,21,43,78,98,8,1
1539,19,55,96,39,6,1
1540,24,63,67,44,2,1
1541,22,67,90,42,2,1
1542,18,96,70,46,4,1
1543,18,49,88,98,3,1
1544,24,36,53,93,6,1
1545,20,86,77,84,7,1
1546,24,78,46,57,6,1
1547,20,88,45,74,3,1
1548,24,52,46,52,6,1
1549,22,37,75,55,7,1
1550,23,41,59,35,1,0
1551,18,77,37,72,8,1
1552,24,72,37,75,6,1
1553,22,71,62,76,8,1
1554,20,92,57,43,6,1
1555,20,67,82,57,5,1
1556,18,93,76,45,1,1
1557,21,45,74,65,4,1
1558,24,56,40,60,2,1
1559,19,100,54,64,7,1
1560,20,78,45,68,6,1
1561,23,40,61,80,7,1
1562,23,76,55,39,4,1
1563,20,59,47,95,4,1
1564,21,91,69,72,1,1
1565,21,89,81,62,7,1
1566,22,50,62,60,2,1
1567,23,48,55,95,5,1
1568,22,73,52,57,4,1
1569,23,62,65,80,5,1
1570,24,85,94,64,2,1
1571,24,83,71,67,2,1
1572,19,43,55,37,8,0
1573,24,92,48,76,1,1
1574,19,79,94,96,7,1
1575,24,56,57,92,3,1
1576,18,66,63,91,7,1
1577,24,76,81,35,6,1
1578,22,87,64,94,1,1
1579,20,93,72,93,7,1
1580,22,73,61,80,5,1
1581,20,49,49,68,8,1
1582,21,63,93,59,7,1
1583,22,37,37,76,1,1
1584,21,44,44,63,2,1
1585,19,63,51,59,8,1
1586,19,69,45,88,4,1
1587,18,40,82,49,8,1
1588,24,46,39,38,8,0
1589,22,72,98,72,6,1
1590,21,53,48,54,6,1
1591,20,42,84,57,3,1
1592,19,42,60,71,2,1
1593,24,81,41,96,6,1
1594,19,38,50,42,8,0
1595,20,85,89,71,6,1
1596,24,79,90,79,4,1
1597,24,42,38,67,5,0
1598,21,50,82,41,5,1
1599,21,43,51,56,5,1
1600,22,94,70,39,1,1
1601,22,49,72,49,5,1
1602,23,75,96,55,5,1
1603,23,56,82,51,1,1
1604,18,58,44,90,8,1
1605,19,78,70,84,8,1
1606,22,35,63,41,8,0
1607,21,44,38,84,4,1
1608,20,90,78,94,2,1
1609,21,84,90,41,6,1
1610,19,46,76,74,3,1
1611,23,94,47,79,6,1
1612,21,60,80,93,8,1
1613,18,75,67,89,8,1
1614,19,70,55,98,5,1
1615,23,57,91,99,5,1
1616,20,77,82,88,7,1
1617,23,40,67,74,6,1
1618,24,77,70,87,8,1
1619,18,59,67,78,6,1
1620,19,52,65,97,7,1
1621,20,96,55,36,5,1
1622,18,47,61,55,8,1
1623,23,77,96,84,1,1
1624,18,62,60,86,8,1
1625,19,52,100,43,1,1
1626,22,93,46,54,1,1
1627,18,94,56,52,3,1
1628,24,97,51,64,2,1
1629,18,91,41,99,5,1
1630,23,85,71,58,4,1
1631,23,90,72,81,6,1
1632,20,61,45,78,6,1
1633,23,66,35,63,5,1
1634,21,43,59,51,5,1
1635,19,80,76,39,5,1
1636,19,60,86,84,6,1
1637,22,42,58,74,7,1
1638,22,40,87,80,5,1
1639,19,58,90,85,6,1
1640,24,82,97,45,2,1
1641,22,79,42,46,4,1
1642,20,47,93,47,1,1
1643,23,59,79,98,7,1
1644,19,54,61,42,4,1
1645,22,100,86,99,5,1
1646,19,79,52,43,4,1
1647,21,81,50,36,5,1
1648,18,97,100,47,4,1
1649,23,89,39,36,3,1
1650,19,53,37,82,8,1
1651,18,69,41,37,4,0
1652,22,87,84,40,8,1
1653,18,60,48,39,1,0
1654,23,48,72,37,1,1
1655,19,79,81,44,7,1
1656,21,78,67,77,4,1
1657,24,99,77,53,6,1
1658,22,85,63,48,8,1
1659,19,77,91,55,6,1
1660,23,57,39,77,6,1
1661,22,90,94,62,4,1
1662,20,53,36,55,6,0
1663,18,89,77,70,2,1
1664,24,94,38,58,4,1
1665,23,93,90,88,1,1
1666,20,67,93,72,8,1
1667,19,53,43,51,7,0
1668,21,62,37,56,6,1
1669,22,86,82,79,3,1
1670,18,83,77,95,6,1
1671,22,71,35,45,1,1
1672,24,60,91,95,2,1
1673,19,74,87,72,4,1
1674,22,72,50,100,6,1
1675,18,88,85,67,3,1
1676,19,56,89,77,8,1
1677,22,50,35,65,7,1
1678,21,62,62,69,1,1
1679,23,69,87,71,7,1
1680,19,94,92,81,7,1
1681,23,79,94,57,3,1
1682,19,80,93,70,8,1
1683,21,89,56,74,5,1
1684,23,60,42,49,1,1
1685,20,59,83,71,5,1
1686,18,99,76,38,3,1
1687,20,40,61,56,4,1
1688,22,57,73,56,4,1
1689,21,98,59,51,4,1
1690,20,77,72,72,7,1
1691,19,57,58,58,5,1
1692,22,64,58,40,7,1
1693,22,52,94,40,4,1
1694,20,55,84,60,7,1
1695,20,91,100,75,2,1
1696,21,57,48,72,1,1
1697,18,79,87,77,1,1
1698,20,78,66,87,8,1
1699,24,81,82,49,7,1
1700,20,74,73,90,8,1
1701,23,85,74,90,3,1
1702,19,76,76,65,6,1
1703,24,41,42,91,5,1
1704,24,84,60,85,1,1
1705,23,82,46,58,7,1
1706,23,40,77,92,5,1
1707,22,43,85,38,3,1
1708,18,91,97,44,4,1
1709,19,65,83,97,6,1
1710,21,55,61,49,3,1
1711,24,74,43,97,2,1
1712,21,79,73,53,4,1
1713,20,83,99,97,4,1
1714,20,54,41,90,4,1
1715,21,51,44,55,3,1
1716,20,62,87,68,2,1
1717,18,75,91,51,6,1
1718,23,100,61,52,5,1
1719,20,59,88,100,3,1
1720,22,92,38,85,1,1
1721,20,75,57,99,1,1
1722,19,40,82,77,3,1
1723,18,72,76,91,5,1
1724,19,40,37,44,1,0
1725,19,79,37,71,5,1
1726,22,48,62,82,4,1
1727,18,100,97,90,3,1
1728,18,74,65,70,4,1
1729,18,37,44,65,1,0
1730,18,58,83,89,5,1
1731,18,53,55,72,4,1
1732,22,52,87,49,1,1
1733,20,98,88,50,7,1
1734,19,69,91,87,2,1
1735,18,96,54,90,4,1
1736,24,35,83,41,2,1
1737,20,59,41,91,2,1
1738,20,79,63,89,6,1
1739,19,83,82,86,8,1
1740,22,50,47,38,1,0
1741,21,53,37,77,3,1
1742,21,57,36,74,5,1
1743,20,59,50,64,7,1
1744,23,50,40,44,1,0
1745,23,88,79,41,6,1
1746,19,35,39,70,6,0
1747,21,76,90,69,7,1
1748,20,53,66,73,4,1
1749,22,68,83,70,5,1
1750,21,89,47,54,6,1
1751,20,52,64,83,3,1
1752,20,68,59,93,1,1
1753,18,79,94,83,3,1
1754,22,40,93,60,4,1
1755,18,55,62,70,8,1
1756,19,82,92,77,1,1
1757,18,73,54,77,4,1
1758,24,65,68,67,5,1
1759,18,44,39,79,5,1
1760,24,64,94,79,8,1
1761,21,52,77,49,3,1
1762,23,94,91,51,3,1
1763,20,49,91,46,5,1
1764,24,38,88,56,2,1
1765,22,97,79,57,5,1
1766,18,74,71,46,7,1
1767,24,43,82,85,1,1
1768,22,43,88,47,7,1
1769,23,60,82,91,4,1
1770,23,38,40,89,5,1
1771,18,50,68,62,5,1
1772,19,49,97,78,8,1
1773,18,86,82,53,8,1
1774,21,39,57,80,6,1
1775,24,54,47,37,4,0
1776,20,52,81,54,6,1
1777,19,36,78,59,4,1
1778,18,47,66,90,7,1
1779,22,38,60,95,1,1
1780,19,76,87,89,4,1
1781,24,95,48,69,3,1
1782,19,42,86,93,8,1
1783,24,97,70,73,5,1
1784,18,43,42,91,8,1
1785,24,45,74,68,4,1
1786,19,76,56,75,1,1
1787,22,47,50,56,4,1
1788,23,70,94,61,5,1
1789,19,47,94,55,2,1
1790,24,46,44,75,4,1
1791,23,71,59,65,3,1
1792,24,86,65,61,8,1
1793,22,36,55,71,5,1
1794,24,90,67,100,1,1
1795,18,94,65,88,7,1
1796,20,57,55,43,7,1
1797,19,74,70,76,5,1
1798,20,98,99,70,6,1
1799,24,57,38,44,2,0
1800,22,63,38,93,1,1
1801,19,85,43,74,2,1
1802,24,65,64,88,7,1
1803,23,84,79,73,2,1
1804,21,54,38,41,3,0
1805,24,89,57,38,8,1
1806,20,36,50,49,7,0
1807,19,59,56,82,4,1
1808,20,47,82,40,3,1
1809,19,92,96,69,3,1
1810,24,98,94,92,6,1
1811,18,93,39,53,3,1
1812,23,94,41,96,1,1
1813,24,96,85,44,4,1
1814,20,50,99,59,4,1
1815,21,49,43,78,7,1
1816,21,89,79,92,1,1
1817,22,69,81,59,3,1
1818,19,89,58,74,3,1
1819,20,48,44,44,2,0
1820,22,83,82,100,7,1
1821,20,41,69,59,7,1
1822,19,64,88,45,2,1
1823,24,83,50,70,6,1
1824,24,50,87,83,5,1
1825,21,85,74,82,2,1
1826,24,76,54,41,4,1
1827,24,51,79,85,8,1
1828,18,97,40,51,1,1
1829,21,79,83,66,3,1
1830,22,41,73,60,5,1
1831,23,61,36,56,2,1
1832,18,44,73,47,7,1
1833,22,68,55,46,5,1
1834,19,70,74,35,1,1
1835,18,59,88,67,8,1
1836,22,40,46,48,1,0
1837,19,58,71,98,7,1
1838,21,52,72,77,5,1
1839,23,40,49,92,5,1
1840,19,63,41,75,6,1
1841,24,59,84,73,5,1
1842,20,89,99,35,3,1
1843,19,80,78,75,8,1
1844,19,58,65,79,8,1
1845,23,60,77,47,8,1
1846,20,62,82,43,4,1
1847,24,37,95,97,2,1
1848,22,72,44,57,7,1
1849,22,95,63,88,2,1
1850,19,85,82,81,8,1
1851,20,82,96,73,2,1
1852,20,55,47,60,5,1
1853,24,88,78,35,7,1
1854,23,90,81,48,5,1
1855,21,93,98,99,6,1
1856,22,85,87,83,5,1
1857,23,54,78,84,6,1
1858,18,93,62,92,6,1
1859,22,43,36,87,3,1
1860,23,35,91,91,3,1
1861,22,63,91,52,3,1
1862,21,97,68,50,8,1
1863,18,90,92,36,3,1
1864,21,69,86,47,1,1
1865,24,37,63,79,3,1
1866,18,41,69,77,3,1
1867,19,61,82,88,3,1
1868,23,35,67,65,6,1
1869,18,78,43,43,2,1
1870,24,75,82,82,7,1
1871,24,76,70,52,2,1
1872,21,67,78,45,2,1
1873,22,84,94,96,4,1
1874,18,97,97,53,1,1
1875,23,71,39,58,6,1
1876,18,93,74,47,5,1
1877,20,82,53,80,6,1
1878,22,39,81,87,3,1
1879,23,82,99,63,2,1
1880,23,37,52,70,6,1
1881,19,81,84,51,1,1
1882,21,96,64,82,3,1
1883,19,48,100,58,4,1
1884,23,97,39,88,5,1
1885,22,95,76,35,3,1
1886,18,65,39,40,7,0
1887,18,51,84,89,5,1
1888,22,58,92,72,6,1
1889,23,57,42,67,3,1
1890,24,84,65,42,4,1
1891,18,61,46,54,6,1
1892,24,49,55,89,1,1
1893,18,84,96,82,5,1
1894,18,70,67,90,5,1
1895,21,42,60,44,1,0
1896,21,37,74,86,8,1
1897,20,96,99,84,8,1
1898,19,81,93,68,7,1
1899,22,95,49,70,8,1
1900,22,66,35,95,5,1
1901,22,47,45,50,8,0
1902,20,35,89,52,6,1
1903,21,68,36,81,2,1
1904,23,96,99,66,7,1
1905,24,65,78,77,1,1
1906,24,98,50,74,4,1
1907,23,59,56,99,7,1
1908,20,72,52,69,3,1
1909,23,48,81,84,8,1
1910,22,42,64,46,3,1
1911,19,88,44,92,1,1
1912,18,36,92,97,8,1
1913,24,90,96,83,2,1
1914,21,95,40,70,6,1
1915,21,56,75,88,4,1
1916,20,69,77,81,3,1
1917,21,50,52,66,3,1
1918,22,84,92,87,6,1
1919,24,77,94,66,2,1
1920,23,51,61,96,5,1
1921,22,92,56,71,7,1
1922,20,36,58,72,1,1
1923,22,38,74,64,2,1
1924,23,73,100,92,2,1
